-12.2787399824302	13.2109539717383
-12.2747599099841	13.1564811278427
-12.2707487320743	13.1019368104221
-12.2667059734723	13.0473180906144
-12.2626316350058	12.9926219113948
-12.2585261805543	12.9378450853517
-12.2543904756133	12.8829843370204
-12.2502256989394	12.8280366620675
-12.2460334676491	12.7730004273822
-12.2418158521691	12.7178769035364
-12.2375753242610	12.6626708570987
-12.2333146370619	12.6073902880696
-12.2290367462463	12.5520456267919
-12.2247446836604	12.4966486080288
-12.2204414860316	12.4412110869785
-12.2161301174696	12.3857441260114
-12.2118133547042	12.3302574069154
-12.2074938422353	12.2747588645053
-12.2031740662301	12.2192542015150
-12.1988563388949	12.1637465739303
-12.1945426913147	12.1082361393219
-12.1902346738730	12.0527194008032
-12.1859331042580	11.9971884787462
-12.1816378716971	11.9416310453303
-12.1773471140774	11.8860316567555
-12.1730553515739	11.8303710109879
-12.1687496942131	11.7746239550784
-12.1644028024350	11.7187565868385
-12.1599620408131	11.6627218156628
-12.1553421700566	11.6064506930789
-12.1504546451383	11.5480860656416
-12.1455220115749	11.4891267789257
-12.1405546137593	11.4295419655877
-12.1355657757270	11.3693036731991
-12.1305709609916	11.3083879638605
-12.1255870283560	11.2467788276000
-12.1206312464639	11.1844750117869
-12.1157211490916	11.1214977121011
-12.1108733789160	11.0578935567832
-12.1061037014886	10.9937262642009
-12.1014247794302	10.9290646528275
-12.0968470302444	10.8639768344170
-12.0923784642930	10.7985261633396
-12.0880249772803	10.7327711345201
-12.0837917529388	10.6667662629069
-12.0796842609619	10.6005607844444
-12.0757090350174	10.5341954445455
-12.0718713836893	10.4676968139490
-12.0681750465990	10.4010753877739
-12.0646223584158	10.3343172279101
-12.0612142090001	10.2673946264333
-12.0579507848157	10.2002803714037
-12.0548342482747	10.1329564094628
-12.0518651144336	10.0654196209804
-12.0490398357475	9.99767112094061
-12.0463522892886	9.92971475633511
-12.0437954602416	9.86155801083061
-12.0413615667664	9.79321386485932
-12.0390424319011	9.72470580183914
-12.0368262824451	9.65606903530656
-12.0347011835764	9.58735254445273
-12.0326585912818	9.51861481751467
-12.0306907635995	9.44991382012229
